儿童	这个游乐场适合儿童玩耍。	This playground is suitable for children to play.	儿童节是孩子们的节日。	Children's Day is the festival for children.	儿童的笑声是世界上最美的声音。	The laughter of children is the most beautiful sound in the world.
是	这就是我要找的书。	This is the book I'm looking for.	他是我最好的朋友。	He is my best friend.	这个问题是很重要的。	This issue is very important.
多亏	多亏了你的帮助，我才能完成这个项目。	Thanks to your help, I was able to complete this project.	多亏了及时发现，事故才得以避免。	Luckily, the accident was avoided thanks to the timely discovery.	多亏了他的提醒，我才没有迟到。Thanks to his reminder, I didn't arrive late.
村	他们住在一个小村庄里。	They live in a small village.	这个村子的风景很美。	The scenery of this village is very beautiful.	村里的人都很热情。	The people in the village are very hospitable.
朵	这朵花的颜色很漂亮。	The color of this flower is very beautiful.	她戴着一朵红色的花。	She is wearing a red flower.	这朵云像一只飞翔的鸟。	This cloud looks like a flying bird.
打破	他不小心打破了花瓶。	He accidentally broke the vase.	这个消息打破了我的幻想。	This news shattered my illusion.	他们试图打破这个世界纪录。	They are trying to break this world record.
借	我可以借你的铅笔吗？	Can I borrow your pencil?	他借了一本书。	He borrowed a book.	我需要借一些钱。	I need to borrow some money.
学习	我每天都会学习中文。	I study Chinese every day.	她很用功，学习成绩很好。	She is very hardworking and has good study results.	学习是一辈子的事情。	Learning is a lifelong endeavor.
蓝	她喜欢穿蓝色的衣服。	She likes to wear blue clothes.	这幅画的主题色是蓝色。	The main color of this painting is blue.	蓝色代表着宁静和平静。	Blue represents tranquility and calmness.
大型	这是一家大型超市。	This is a large-scale supermarket.	这个项目需要大型设备。	This project requires large equipment.	大型活动需要提前准备。	Large-scale events need to be prepared in advance.
聊天	我们经常在网上聊天。	We often chat online.	她喜欢和朋友们聊天。	She likes to chat with her friends.	他们在一起聊天了很久。	They chatted for a long time together.
船只	这艘船只能载十个人。	This boat can only carry ten people.	港口停靠了很多船只。	Many ships docked at the port.	这个岛上有很多船只。	There are many boats on this island.
海洋	我喜欢在海洋中游泳。	I like to swim in the ocean.	海洋中有很多奇特的生物。	There are many exotic creatures in the ocean.	保护海洋是我们的责任。	Protecting the ocean is our responsibility.
护士	她是一名护士。	She is a nurse.	医院里有很多护士。	There are many nurses in the hospital.	护士的工作很辛苦。	Being a nurse is very hard work.
单一	这个产品的口味太单一了。	The taste of this product is too single.	他的观点并不是单一的。	His views are not singular.	单一的选择会让人感到无聊。	A single choice can be boring.
裁缝	她是一名裁缝。	She is a tailor.	这家店有专业的裁缝。	This shop has professional tailors.	裁缝需要有耐心和技巧。	Tailors need to be patient and skilled.
一般来说	一般来说，我不喜欢吃辣的食物。	Generally speaking, I don't like to eat spicy food.	一般来说，这个城市的天气很好。	Generally speaking, the weather in this city is very good.	一般来说，他是一个很有责任心的人。	Generally speaking, he is a very responsible person.
恨	她恨自己当初的决定。	She regrets her decision at the beginning.	他恨这个城市的气候。	He hates the climate of this city.	我不恨你，只是觉得很失望。	I don't hate you, I just feel very disappointed.
价格	这个商品的价格很合理。	The price of this product is very reasonable.	价格上涨导致了通货膨胀。	Price increases have led to inflation.	价格不是最重要的，质量才是关键。	Price is not the most important, quality is the key.
来到	他已经来到了机场。	He has arrived at the airport.	我们终于来到了目的地。	We finally arrived at the destination.	她来到这个城市已经两年了。	She has been in this city for two years.
动机	他的动机是什么？	What is his motive?	她的动机是为了帮助别人。	Her motivation is to help others.	了解他的动机很重要。	Understanding his motive is important.
头发	她的头发又长又黑。	Her hair is long and black.	他的头发开始变白了。	His hair started to turn white.	头发是女性的骄傲。	Hair is a woman's pride.
翻	他翻开了一本书。	He opened a book.	这个词有很多种翻译。	This word has many translations.	他翻了一个跟头。	He did a somersault.
动画	我喜欢看动画片。	I like to watch cartoons.	这部动画的画面很精致。	The animation is very delicate.	动画是孩子们的最爱。	Animation is children's favorite.
华氏度	这里的气温是华氏度。	The temperature here is in Fahrenheit.	华氏度和摄氏度有什么区别？	What is the difference between Fahrenheit and Celsius?	这个烤箱的温度是华氏度。	The temperature of this oven is in Fahrenheit.
符号	这个符号代表着和平。	This symbol represents peace.	数学中有很多符号。	There are many symbols in mathematics.	这个符号在这个文化中有特殊的意义。	This symbol has a special meaning in this culture.
那边	那边有一家新开的餐厅。	There is a newly opened restaurant over there.	他在那边等了很久。	He waited over there for a long time.	那边的景色很美。	The scenery over there is beautiful.
拥抱	他拥抱了她，表示祝贺。	He hugged her to congratulate her.	孩子们互相拥抱着。	The children hugged each other.	拥抱可以传递温暖。	Hugs can convey warmth.
招手	她向我招手示意。	She waved to me to signal.	他招手让我过去。	He waved for me to come over.	他招手向大家告别。	He waved to say goodbye to everyone.
有名	这个景点很有名。	This scenic spot is very famous.	她是一个有名的歌手。	She is a famous singer.	这个城市有很多有名的建筑。	This city has many famous buildings.
公告	公司发出了一份公告。	The company issued an announcement.	这是一则重要的公告。	This is an important announcement.	公告上写着明天放假。	The notice says there will be a day off tomorrow.
自己	他做了一件自己喜欢的事。	He did something he liked.	她独自一个人自己去了。	She went alone by herself.	自己的选择要自己承担后果。	You have to bear the consequences of your own choices.
女票	他的女票是一名医生。	His girlfriend is a doctor.	他和女票一起去旅行了。	He went on a trip with his girlfriend.	女票是他的大学同学。	His girlfriend is his college classmate.
歌词	这首歌的歌词很动人。	The lyrics of this song are very touching.	我喜欢写歌词。	I like to write song lyrics.	她能记住很多歌词。	She can remember a lot of song lyrics.
