现充	xiàn chōng	adj./n. Reality+fulfilling. This Internet slang term comes from the Japanese Internet slang term “リア充” and refers to people who live a fulfilling life without ACG (Anime, Comic and Games) or the Internet.
史诗级	shǐ shī jí	adj. Epic poem-level. This Internet slang term means reaching a very high degree.
鹅厂	é chǎng	n. Goose+factory. Penguin factory. Tencent. This Internet slang term refers to Tencent whose logo is a penguin.
亲亲抱抱举高高	qīn qīn bào bào jǔ gāo gāo	<Expression> Kiss and hug and raise above the head [to show affection]. This expression is often used to describe one’s love for pets or loved ones.
肥宅	féi zhái	adj./n. Fat+indoorsy. 1) Fat and inactive. 2) A fat and indoorsy person who prefers watching movies or TV dramas or playing video games instead of going out. This Internet slang term is often used to describe oneself.
自戳双目	zì chuō shuāng mù	<Expression> To poke one’s own eyes. To blind oneself (because you can’t bear seeing something) . This expression is often used to comment on artworks that are visually appalling or extremely shoddy.
紧脏	jǐn zāng	adj. Tight+dirty. Nervous. This Internet slang term means 緊張 [jǐn zhāng] “nervous.” It mimics the Taiwanese Mandarin accent.
干得漂亮	gàn de piào liang	<Expression> Well done! This expression is sometimes used to praise well-executed pranks or repartee. 
我们家	wǒ men jiā	n./adj. […Of] our home. This Internet slang term is often used before a star’s name. Fans often use the term to describe their idolset and/or the fan group they belong to.
救救孩子	jiù jiù hái zi	<Expression> Save the child. This expression is often used when asking for help. “The child” refers to oneself.
司姬	sī jī	n. Female driver. A female who is skilled in things such as gaming and telling dirty jokes. This Internet slang term is the female version of 老司機 [lǎo sī jī].
陈大发	chén dà fā	n. Chen+make a big fortune. Chen Dafa. This Internet slang term is a nickname for Taiwanese actress Ivy Chen or Chen Yihan. She gave the nickname to herself. It is a nickname given to her by her, because she thought it was a funny nickname.
装完逼就跑	zhuāng wán bī jiù pǎo	<Expression> Fleeing immediately after showing off or acting like I’m better than I really am. This expression is often used for self-mockery.
皮	pí	adj. Naughty. 
某宝	mǒu bǎo	n. Some+treasure. This Internet slang term is a euphemism for Taobao. It is often used sarcastically or humorously without openly advertising the Alibaba shopping site.
尬舞	gà wǔ	v. Awkward+dance. Dance clumsily or awkwardly, often for comical effect.
嫁给了爱情的模样	jià gěi le ài qíng de mú yàng	<Expression> The appearance of being married to love. This expression is often use to celebrate a couple’s love. Their happiness are attributed to the fact that they are deeply in love.
昂	áng	interj. This interjection is often used to indicate confusion with a meaning similar to “What?” Also, it can be used at the end of a sentence to emphasize one’s statement. 
灭霸	miè bà	n. Destroy+tyrant. Thanos. Thanos is a fictional character appearing in American comic books published by Marvel Comics.
壮士	zhuàng shì	n. Hero, fighter. This Internet slang term is used humorously to address a fellow Internet user. Sarcasm is sometimes applied.
隐形贫困人口	yǐn xíng pín kùn rén kǒu	n. The invisible poverty-stricken population, people whose consumption exceeds their income. 
脱粉	tuō fěn	v. Break away from+fan. To stop being [a celebrity’s] fan.
抖腿党	dǒu tuǐ dǎng	n. The leg-shaking gang. People with jittery legs while sitting.
戾气	lì qì	n. Evil tendencies. This Internet slang term refers to the antisocial inclinations that people display online or offline.
结石姐	jié shí jiě	n. Sister Calculus. Here, “calculus” means a concretion of minerals formed within the body, especially in the kidney or gallbladder. This Internet slang term is a nickname for Jessie J because 結石 [jié shí] “calculus” sounds like “Jessie.”
好看的皮囊千篇一律，有趣的灵魂万里挑一	hǎo kàn de pí náng qiān piān yí lǜ, yǒu qù de líng hún wàn lǐ tiāo yī	<Expression> Good looks follow a fixed pattern, but it’s rare to find an interesting soul. This expression became popular in 2017.
耐撕	nài sī	adj. Able to endure tearing. 1) Nice; 2) resilient. This Internet slang term was made popular by Chinese reality TV show Keep Running which is famous for its game of “tearing name tags.”
磨人的小妖精	mó rén de xiǎo yāo jing	<Expression> Bothersome little elf. This expression is often said by a domineering male lead to his titillating young girlfriend in Internet novels. It is often followed by “what should I do with you?”
举高高	jǔ gāo gāo	v. Hoist+high+high. To hoist [often one’s intimate partner] with both hands above one’s head to show affection. This Internet slang term is often used humorously to express one’s love.
送你上热评	sòng nǐ shàng rè píng	<Expression> Send you to [the section of] hot comments [which are often automatically stuck to the top]. This expression is often used to express one’s approval of a comment on a social media post because it is well-written or funny. The Internet users who use this expression usually click “like” on the comment too to make it pinned to the top of the comment section.
送你上墙	sòng nǐ shàng qiáng	<Expression> Send you onto the wall. Send you to [the section of] hot comments [which are often automatically placed at the top]. This expression is often used to express one’s approval of a comment on a social media post because it is well-written or funny. The Internet users who use this expression usually click “like” on the comment too to make it pinned to the top of the comment section.
QAQ <Emoticon>	QAQ	The emoticon looks like a sad face with a gaping mouth and a pair of teary eyes. It is often used to express sadness.
流弊	liú bì	adj. Cool, awesome. The original meaning of the word is “the harmful effect of something,” but as an Internet slang term, it is an alternative way of saying 牛逼 [niú bī].
整段垮掉	zhěng duàn kuǎ diào	<Expression> The whole segment collapses. [Of a person or performance] to fail completely. This expression was first made popular by singer Xue Zhiqian aka Joker Xue on the variety TV show The Mars Intelligence Agency. It is often used to tease others or oneself.
犬系男	quǎn xì nán	n. Doglike man. A doglike man is athletic, outgoing, fun-loving, and a bit needy. This slang term comes from Japanese and is often used to label a type of boyfriends.
狼系男	láng xì nán	n. Wolflike man. A wolflike man is calm, domineering, committed, and a bit hard to control. This slang term is often used to label a type of boyfriends.
猫系男	māo xì nán	n. Catlike man. A catlike man is independent, artistic, gentle, and a bit effeminate. This slang term comes from Japanese. This slang term is often used to label a type of boyfriends.
奶凶奶凶	nǎi xiōng nǎi xiōng	<Expression> Adorably mad. This expression describe the way a cute little child or a young person whose appearance or personality resembles a cute little child’s gets mad. You think it is cute not scary when such a person gets mad.
小狼狗	xiǎo láng gǒu	n. Little wolfdog. A woman’s young, dashing, and responsible boyfriend.
一本正经地胡说八道	yì běn zhèng jǐng de hú shuō bā dào	<Expression> Talking nonsense with a straight face. 
这种男友不分留著过年么	zhè zhǒng nán yǒu bù fēn liú zhe guò nián ma	<Expression> [You don’t] break up with such a boyfriend. Are you saving him for the next Chinese New Year? This expression is often used to criticize a man who physically or emotionally abuses his girlfriend.
炒CP	chǎo CP	v. Hype+CP [Couple]. [Of the media] to hype two entertainers of either opposite sexes or the same sex as a couple, often for business purposes. Many TV dramas, films, and reality TV shows like pairing up entertainers to attract public attention.
这位同学，我装逼的时候，请你不要说话	zhè weì tóng xué, wǒ zhuāng bī de shí hou, qǐng nǐ bú yào shuō huà	<Expression> This fellow student, when I am acting all snotty, please don’t talk [to give me away]. Hey dude, don’t stop me when I’m bragging.
