临	lin2	/to face/to overlook/to arrive/to be (just) about to/just before/
沙	Sha1;sha1	/surname Sha/granule/hoarse/raspy/sand/powder/CL:粒[li4]/abbr. for Tsar or Tsarist Russia/rustle/
荐	jian4	/to recommend/to offer sacrifice (arch.)/grass/straw mat/
兜	dou1	/pocket/bag/to wrap up or hold in a bag/to move in a circle/to canvas or solicit/to take responsibility for/to disclose in detail/combat armor (old)/an undergarment covering chest and abdomen/old variant of 兜[dou1]/
杏	xing4	/apricot/almond/
滨	bin1	/(bound form) water's edge; bank; shore/(bound form) to border on (a lake, river etc)/
横	heng4;heng2	/horizontal/across/crosswise/horizontal stroke (in Chinese characters)/to place (sth) flat (on a surface)/to cross (a river, etc)/in a jumble/chaotic/(in fixed expressions) harsh and unreasonable/violent/harsh and unreasonable/unexpected/
评	ping2	/to discuss/to comment/to criticize/to judge/to choose (by public appraisal)/
积	ji1	/to amass; to accumulate; to store up/(math.) product (the result of multiplication)/(TCM) constipation; indigestion/
信	xin4	/letter/mail/CL:封[feng1]/to trust/to believe/to profess faith in/truthful/confidence/trust/at will/at random/
馆	guan3	/variant of 館|馆[guan3]/building/shop/term for certain service establishments/embassy or consulate/schoolroom (old)/CL:家[jia1]/
半	ban4	/half/semi-/incomplete/(after a number) and a half/
疑	yi2	/(bound form) to doubt; to suspect/
涂	tu2;Tu2	/to apply (paint etc)/to smear/to daub/to blot out/to scribble/to scrawl/(literary) mud/street/surname Tu/variant of 途[tu2]/
应	ying4;Ying1;ying1	/surname Ying/Taiwan pr. [Ying4]/to agree (to do sth)/should/ought to/must/(legal) shall/to answer/to respond/to comply with/to deal or cope with/
添	tian1	/to add; to increase; to replenish/
昏	hun1	/muddle-headed/twilight/to faint/to lose consciousness/old variant of 昏[hun1]/
度	duo2;du4	/to pass/to spend (time)/measure/limit/extent/degree of intensity/degree (angles, temperature etc)/kilowatt-hour/classifier for events and occurrences/to estimate/Taiwan pr. [duo4]/
校	xiao4;jiao4	/to check; to collate; to proofread/(bound form) school; college/(bound form) (military) field officer/
江	Jiang1;jiang1	/surname Jiang/river/CL:條|条[tiao2],道[dao4]/
幅	fu2	/width/roll/classifier for textiles or pictures/
饱	bao3	/to eat till full/satisfied/
道	dao4	/road; path (CL:條|条[tiao2],股[gu3])/(bound form) way; reason; principle/(bound form) a skill; an art; a specialization/(Daoism) the Way; the Dao/to say (introducing a direct quotation, as in a novel)/(bound form) to express; to extend (polite words)/classifier for long thin things (rivers, cracks etc), barriers (walls, doors etc), questions (in an exam etc), commands, courses in a meal, steps in a process/(old) circuit (administrative division)/
卑	bei1	/low/base/vulgar/inferior/humble/
坍	tan1	/to collapse/
批	pi1	/to ascertain/to act on/to criticize/to pass on/classifier for batches, lots, military flights/tier (for the ranking of universities and colleges)/
瘸	que2	/lame/
吸	xi1	/to breathe/to suck in/to absorb/to inhale/
文	Wen2;wen2	/surname Wen/language/culture/writing/formal/literary/gentle/(old) classifier for coins/Kangxi radical 67/
馈	kui4	/to make an offering to the gods/variant of 饋|馈[kui4]/food/to make a present/
胸	xiong1	/variant of 胸[xiong1]/chest/bosom/heart/mind/thorax/
斩	zhan3	/to behead (as form of capital punishment)/to chop/
遛	liu4	/to stroll/to walk (an animal)/
粘	zhan1;nian2	/variant of 黏[nian2]/to glue; to paste/to adhere; to stick to/
纪	Ji3;ji4	/surname Ji/also pr. [Ji4]/order/discipline/age/era/period/to chronicle/
啪	pa1	/(onom.) bang/pop/pow/
晶	jing1	/crystal/glistening/gleaming/lustrous/
封	feng1;Feng1	/surname Feng/to confer/to grant/to bestow a title/to seal/classifier for sealed objects, esp. letters/
把	ba3;ba4	/to hold; to grasp/to hold a baby in position to help it urinate or defecate/handlebar/classifier: handful, bundle, bunch/classifier for things with handles/(used to put the object before the verb: 把[ba3] + {noun} + {verb})/handle/
泥	ni4;ni2	/mud/clay/paste/pulp/restrained/
村	cun1	/village/variant of 村[cun1]/
汪	wang1;Wang1	/surname Wang/expanse of water/ooze/(onom.) bark/classifier for liquids: pool, puddle/gleaming with tears/woof woof (sound of a dog barking)/(literary) (of a body of water) broad and deep/
袜	wa4	/socks/stockings/variant of 韤|袜[wa4]/variant of 襪|袜[wa4]/
膏	gao1;gao4	/ointment/paste/CL:帖[tie3]/to moisten/to grease/to apply (cream, ointment)/to dip a brush in ink/to anoint/
亲	qing4;qin1	/parent/one's own (flesh and blood)/relative/related/marriage/bride/close/intimate/in person/first-hand/in favor of/pro-/to kiss/(Internet slang) dear/parents-in-law of one's offspring/dear one/to kiss/friendly/
陆	liu4;lu4;Lu4	/surname Lu/six (banker's anti-fraud numeral)/(bound form) land (as opposed to the sea)/
尘	chen2	/dust/dirt/earth/
切	qie4;qie1	/to cut; to slice; to carve/(math) tangential/definitely; absolutely (not)/(scoffing or dismissive interjection) Yeah, right.; Tut!/to grind/(bound form) close to/(bound form) eager/to correspond to/(used to indicate that the fanqie 反切[fan3 qie4] system should be applied to the previous two characters)/urgently/eagerly/worried/(urge sb to) be sure to/it is absolutely essential to (follow the above instruction)/
摇	yao2;Yao2	/surname Yao/to shake/to rock/to row/to crank/
缉	qi1;ji1	/to seize/to arrest/Taiwan pr. [qi4]/to stitch finely/
媒	mei2	/medium/intermediary/matchmaker/go-between/abbr. for 媒體|媒体[mei2 ti3], media, esp. news media/
畏	wei4	/to fear/
肖	xiao4;Xiao1	/surname Xiao/Taiwan pr. [Xiao4]/similar/resembling/to resemble/to be like/
规	gui1	/variant of 規|规[gui1]/compass/a rule/regulation/to admonish/to plan/to scheme/
耐	nai4	/(bound form) to bear; to endure; to withstand/
析	xi1	/to separate/to divide/to analyze/
剂	ji4	/dose (medicine)/
死	si3	/to die/impassable/uncrossable/inflexible/rigid/extremely/damned/rigid/unwavering/unbendable/firm (hold on sth)/tenacious/
随	Sui2;sui2	/surname Sui/to follow/to comply with/varying according to.../to allow/subsequently/
香	xiang1	/fragrant/sweet smelling/aromatic/savory or appetizing/(to eat) with relish/(of sleep) sound/perfume or spice/joss or incense stick/CL:根[gen1]/
嘿	hei1	/hey/(onom.) he he/mischievous laughter/
拣	jian3	/to choose/to pick/to sort out/to pick up/
救	jiu4	/variant of 救[jiu4]/to save/to assist/to rescue/
港	Gang3;gang3	/Hong Kong (abbr. for 香港[Xiang1 gang3])/surname Gang/harbor/port/CL:個|个[ge4]/
伸	shen1	/to stretch/to extend/
腿	tui3	/leg/CL:條|条[tiao2]/hip bone/old variant of 腿[tui3]/
股	gu3	/thigh/part of a whole; portion of a sum/(stock) share/strand of a thread/low-level administrative unit, translated as "section" or "department" etc, ranked below 科[ke1]/classifier for long winding things like ropes, rivers etc/classifier for smoke, smells etc: thread, puff, whiff/classifier for bands of people, gangs etc/classifier for sudden forceful actions/
落	lao4;la4;luo4	/to leave out/to be missing/to leave behind or forget to bring/to lag or fall behind/colloquial reading for 落[luo4] in certain compounds/to fall or drop/(of the sun) to set/(of a tide) to go out/to lower/to decline or sink/to lag or fall behind/to fall onto/to rest with/to get or receive/to write down/whereabouts/settlement/
锁	suo3	/to lock; to lock up/a lock (CL:把[ba3])/old variant of 鎖|锁[suo3]/
伺	si4;ci4	/used in 伺候[ci4 hou5]/to watch/to wait/to examine/to spy/
矶	ji1	/breakwater/jetty/
蛋	dan4;Dan4	/variant of 蜑[Dan4]/egg/CL:個|个[ge4],打[da2]/oval-shaped thing/(coll.) balls (testicles)/
除	chu2	/to get rid of/to remove/to exclude/to eliminate/to wipe out/to divide/except/not including/
纸	zhi3	/variant of 紙|纸[zhi3]/paper/CL:張|张[zhang1],沓[da2]/classifier for documents, letter etc/
陷	xian4	/pitfall/trap/to get stuck/to sink/to cave in/to frame (false charge)/to capture (a city in battle)/to fall (to the enemy)/defect/
沦	lun2	/to sink (into ruin, oblivion)/to be reduced to/
杀	sha1	/to kill; to slay; to murder; to attack/to weaken; to reduce/(dialect) to smart/(used after a verb) extremely/
叶	xie2;ye4;Ye4	/to be in harmony/surname Ye/leaf/page/lobe/(historical) period/classifier for small boats/
割	ge1	/to cut/to cut apart/
纤	xian1;qian4	/boatman's tow-rope/fine/delicate/minute/slim/slender/
热	re4	/to warm up/to heat up/hot (of weather)/heat/fervent/
化	hua4;hua1	/variant of 花[hua1]/to make into/to change into/-ization/to ... -ize/to transform/abbr. for 化學|化学[hua4 xue2]/
烘	hong1	/to bake/to heat by fire/to set off by contrast/
罗	Luo2;luo2	/surname Luo/gauze/to collect/to gather/to catch/to sift/
叛	pan4	/to betray/to rebel/to revolt/
抗	kang4	/to resist/to fight/to defy/anti-/
副	fu4	/secondary/auxiliary/deputy/assistant/vice-/abbr. for 副詞|副词 adverb/classifier for pairs, sets of things & facial expressions/
各	ge4	/each/every/
滋	zi1	/to grow/to nourish/to increase/to cause/juice/taste/(dialect) to spout/to spurt/
勾	Gou1;gou4;gou1	/surname Gou/to attract/to arouse/to tick/to strike out/to delineate/to collude/variant of 鉤|钩[gou1], hook/used in 勾當|勾当[gou4 dang4]/
蕾	lei3	/bud/
擅	shan4	/without authority/to usurp/to arrogate to oneself/to monopolize/expert in/to be good at/
友	you3	/friend/
忙	mang2	/busy/hurriedly/to hurry/to rush/
肥	fei2	/fat/fertile/loose-fitting or large/to fertilize/to become rich by illegal means/fertilizer/manure/
便	pian2;bian4	/plain/informal/suitable/convenient/opportune/to urinate or defecate/equivalent to 就[jiu4]: then/in that case/even if/soon afterwards/used in 便宜|便宜[pian2 yi5]/used in 便便[pian2 pian2]/used in 便嬛[pian2 xuan1]/to poo poo (kiddie or feminine term)/also pr. [bian3 bian3]/obese/bulging/
晋	jin4;Jin4	/surname Jin/the Jin Dynasties (265-420)/Western Jin 西晉|西晋[Xi1 Jin4] (265-316), Eastern Jin 東晉|东晋[Dong1 Jin4] (317-420) and Later Jin Dynasty (936-946)/short name for Shanxi province 山西[Shan1 xi1]/to move forward/to promote/to advance/
翘	qiao2;qiao4	/outstanding/to raise/to stick up/to rise on one end/to tilt/
卫	Wei4;wei4	/surname Wei/vassal state during the Zhou Dynasty (1066-221 BC), located in present day Henan and Hebei Provinces/to guard/to protect/to defend/abbr. for 衛生|卫生, hygiene/health/abbr. for 衛生間|卫生间, toilet/
俏	qiao4	/good-looking/charming/(of goods) in great demand/(coll.) to season (food)/
滤	lu:4	/to strain/to filter/
惚	hu1	/indistinct/
哄	hong4;hong1;hong3	/roar of laughter (onom.)/hubbub/to roar (as a crowd)/to deceive/to coax/to amuse (a child)/variant of 鬨|哄[hong4]/tumult/uproar/commotion/disturbance/
慢	man4	/slow/slowly/
咬	yao3	/to bite/to nip/variant of 咬[yao3]/
乞	qi3	/to beg/
较	jiao4	/(bound form) to compare/(literary) to dispute/compared to/(before an adjective) relatively; comparatively; rather/also pr. [jiao3]/
冠	guan4;guan1;Guan4	/surname Guan/hat/crown/crest/cap/to put on a hat/to be first/to dub/
际	ji4	/border/edge/boundary/interval/between/inter-/to meet/time/occasion/to meet with (circumstances)/
沟	gou1	/ditch/gutter/groove/gully/ravine/CL:道[dao4]/
恭	gong1	/respectful/
订	ding4	/to agree/to conclude/to draw up/to subscribe to (a newspaper etc)/to order/
散	san3;san4	/variant of 散[san4]/scattered/loose/to come loose/to fall apart/leisurely/powdered medicine/to scatter/to break up (a meeting etc)/to disperse/to disseminate/to dispel/(coll.) to sack/
七	qi1	/seven/7/
线	xian4	/variant of 線|线[xian4]/thread/string/wire/line/CL:條|条[tiao2],股[gu3],根[gen1]/(after a number) tier (unofficial ranking of a Chinese city)/
亿	yi4	/100 million/
感	gan3	/to feel/to move/to touch/to affect/feeling/emotion/(suffix) sense of ~/
虫	chong2	/variant of 蟲|虫[chong2]/lower form of animal life, including insects, insect larvae, worms and similar creatures/CL:條|条[tiao2],隻|只[zhi1]/(fig.) person with a particular undesirable characteristic/
眉	mei2	/eyebrow/upper margin/
的	di2;de5;di1;di4	/of; ~'s (possessive particle)/(used after an attribute)/(used to form a nominal expression)/(used at the end of a declarative sentence for emphasis)/also pr. [di4] or [di5] in poetry and songs/a taxi; a cab (abbr. for 的士[di1 shi4])/really and truly/(bound form) bull's-eye; target/
寞	mo4	/lonesome/
瞎	xia1	/blind/groundlessly/foolishly/to no purpose/
概	gai4	/general/approximate/old variant of 概[gai4]/
为	wei2;wei4	/as (in the capacity of)/to take sth as/to act as/to serve as/to behave as/to become/to be/to do/by (in the passive voice)/because of/for/to/variant of 為|为[wei2]/variant of 為|为[wei4]/
薪	xin1	/firewood; fuel/salary/
诊	zhen3	/to examine or treat medically/
失	shi1	/to lose/to miss/to fail/
妨	fang2	/to hinder/(in the negative or interrogative) (no) harm/(what) harm/
雄	xiong2	/male/staminate/grand/imposing/powerful/mighty/person or state having great power and influence/
侮	wu3	/to insult/to ridicule/to disgrace/
迎	ying2	/to welcome; to meet/to forge ahead (esp. in the face of difficulties); to meet face to face/
券	quan4	/bond (esp. document split in two, with each party holding one half)/contract/deed (i.e. title deeds)/ticket/voucher/certificate/variant of 券[quan4]/
麅	pao2	/variant of 狍[pao2]/
戚	qi1;Qi1	/variant of 戚[qi1]/grief/sorrow/sorrowful/distressed/variant of 慼|戚[qi1]/surname Qi/relatives; kin/grief; sorrow/battle-axe/intimate/closely related/sorrowful/distressed/
准	zhun3	/to allow/to grant/in accordance with/in the light of/accurate/standard/definitely/certainly/about to become (bride, son-in-law etc)/quasi-/para-/
倡	chang4	/to initiate/to instigate/to introduce/to lead/
羡	xian4	/to envy/
魄	po4	/soul; mortal soul (i.e. attached to the body)/
秒	miao3	/second (unit of time)/arc second (angular measurement unit)/(coll.) instantly/
微	wei1;Wei1	/surname Wei/ancient Chinese state near present day Chongqing/Taiwan pr. [Wei2]/tiny/miniature/slightly/profound/abtruse/to decline/one millionth part of/micro-/Taiwan pr. [wei2]/slight/faint/humble/
〇	ling2	/zero/
欢	huan1	/variant of 歡|欢[huan1]/joyous/happy/pleased/hubbub/clamor/variant of 歡|欢[huan1]/a breed of horse/variant of 歡|欢[huan1]/
胃	wei4	/stomach/CL:個|个[ge4]/
害	hai4	/to do harm to/to cause trouble to/harm/evil/calamity/
贤	xian2	/worthy or virtuous person/honorific used for a person of the same or a younger generation/
聋	long2	/deaf/
昨	zuo2	/yesterday/
浪	lang4	/wave/breaker/unrestrained/dissipated/to stroll/to ramble/
哆	duo1	/quiver/woolen cloth/
梨	li2	/pear/CL:個|个[ge4]/
绘	hui4	/to draw; to paint/to depict; to portray/
纫	ren4	/to thread (a needle)/to sew; to stitch/(literary) very grateful/
青	Qing1;qing1	/abbr. for 青海[Qing1 hai3], Qinghai Province/green/blue/black/youth/young (of people)/
蔽	bi4	/to cover/to shield/to screen/to conceal/
厕	si4;ce4	/variant of 廁|厕[ce4]/restroom; toilet; lavatory/(literary) to be mingled with; to be involved in/used in 茅廁|茅厕[mao2 si5]/
肯	ken3	/old variant of 肯[ken3]/to agree; to consent/to be willing to/
塘	tang2	/dyke/embankment/pool or pond/hot-water bathing pool/
秤	cheng1;cheng4	/variant of 稱|称[cheng1], to weigh/steelyard/Roman balance/CL:臺|台[tai2]/
运	yun4	/to move/to transport/to use/to apply/fortune/luck/fate/
瘾	yin3	/addiction/craving/
隙	xi4	/crack/crevice/gap or interval/loophole/discord/rift/
改	gai3	/to change/to alter/to transform/to correct/
伞	san3	/umbrella/parasol/CL:把[ba3]/damask silk/variant of 傘|伞[san3]/
痒	yang3	/variant of 癢|痒[yang3]/to itch/to tickle/to itch/to tickle/to itch/to tickle/
矮	ai3	/low/short (in length)/
登	deng1	/to scale (a height)/to ascend/to mount/to publish or record/to enter (e.g. in a register)/to press down with the foot/to step or tread on/to put on (shoes or trousers) (dialect)/to be gathered and taken to the threshing ground (old)/
绍	shao4;Shao4	/surname Shao/to continue/to carry on/
尸	shi1	/person representing the dead (during burial ceremonies)/to put a corpse on display (after execution)/variant of 屍|尸[shi1]/corpse/corpse/
汤	tang1;shang1;Tang1	/surname Tang/rushing current/soup/hot or boiling water/decoction of medicinal herbs/water in which sth has been boiled/
骑	qi2;ji4	/(Tw) saddle horse/mounted soldier/to sit astride/to ride (a horse, bike etc)/classifier for saddle horses/
